title	firstname	middlename	lastname	name_suffix	nickname	bioguide_id	party	state	district	in_office	gender	phone	fax	website	webform	congress_office	votesmart_id	fec_id	govtrack_id	crp_id	twitter_id	congresspedia_url	youtube_url	facebook_id	official_rss	senate_class	birthdate	oc_email
Rep	John	S.	Tanner			T000038	D	TN	8	0	M			http://www.house.gov/tanner			27074	H8TN08033	400395	N00003254		http://www.opencongress.org/wiki/John_Tanner					1944-09-22	
Rep	Ander		Crenshaw			C001045	R	FL	4	0	M	202-225-2501	202-225-2504	https://crenshaw.house.gov	https://forms.house.gov/write/crenshaw/email-me.shtml	2161 Rayburn House Office Building	31130	H0FL04066	400086	N00012739		http://www.opencongress.org/wiki/Ander_Crenshaw					1944-09-01	
Rep	Collin	Clark	Peterson			P000258	D	MN	7	1	M	202-225-2165	202-225-1593	http://collinpeterson.house.gov		2204 Rayburn House Office Building	26926	H2MN07014	400316	N00004558		http://www.opencongress.org/wiki/Collin_Peterson					1944-06-29	Rep.Collinpeterson@opencongress.org
Sen	Christopher	J.	Dodd			D000388	D	CT	Senior Seat	0	M			http://dodd.senate.gov			53277	S0CT00037	300034	N00000581		http://www.opencongress.org/wiki/Christopher_Dodd				III	1944-05-27	
Rep	Janice	D.	Schakowsky		Jan	S001145	D	IL	9	1	F	202-225-2111	202-226-6890	https://schakowsky.house.gov		2367 Rayburn House Office Building	6387	H8IL09067	400360	N00004724	JanSchakowsky	http://www.opencongress.org/wiki/Janice_Schakowsky	http://youtube.com/repschakowsky	janschakowsky			1944-05-26	Rep.Schakowsky@opencongress.org
Rep	Susan	A.	Davis			D000598	D	CA	53	1	F	202-225-2040	202-225-2948	https://susandavis.house.gov		1214 Longworth House Office Building	8168	H0CA49055	400097	N00009604	RepSusanDavis	http://www.opencongress.org/wiki/Susan_Davis		RepSusanDavis			1944-04-13	Rep.Susandavis@opencongress.org
Rep	Peter	T.	King		Pete	K000210	R	NY	2	1	M	202-225-7896	202-226-2279	http://peteking.house.gov		339 Cannon House Office Building	26968	H2NY03089	400219	N00001193	RepPeteKing	http://www.opencongress.org/wiki/Peter_King	http://youtube.com/RepPeterKing				1944-04-05	Rep.Peteking@opencongress.org
Sen	Angus		King			K000383	I	ME	Junior Seat	1	M	202-224-5344	202-224-1946	https://www.king.senate.gov	https://www.king.senate.gov/contact	133 Hart Senate Office Building	22381	S2ME00109	412545	N00034580	SenAngusKing		http://youtube.com/SenatorAngusKing	SenatorAngusSKingJr		I	1944-03-31	Sen.King@opencongress.org
Rep	Donald	A.	Manzullo			M001138	R	IL	16	0	M	202-225-5676	202-225-5284	http://manzullo.house.gov	http://manzullo.house.gov/zipauth.aspx	2228 Rayburn House Office Building	26843	H0IL16085	400252	N00004905		http://www.opencongress.org/wiki/Donald_Manzullo					1944-03-24	
Rep	Elton	W.	Gallegly			G000021	R	CA	24	0	M	202-225-5811	202-225-1100	http://www.house.gov/gallegly	http://www.house.gov/writerep	2309 Rayburn House Office Building	26750	H6CA21028	400144	N00007231		http://www.opencongress.org/wiki/Elton_Gallegly					1944-03-07	
Rep	Suzanne	M.	Kosmas			K000370	D	FL	24	0	F			http://www.kosmas.house.gov			12851	H8FL24026	412288	N00029370		http://www.opencongress.org/wiki/Suzanne_Kosmas					1944-02-25	
Sen	Michael	B.	Enzi			E000285	R	WY	Senior Seat	1	M	202-224-3424	202-228-0359	https://www.enzi.senate.gov	http://www.enzi.senate.gov/public/index.cfm/contact?p=e-mail-senator-enzi	379a Russell Senate Office Building	558	S6WY00126	300041	N00006249	SenatorEnzi	http://www.opencongress.org/wiki/Michael_Enzi	http://youtube.com/senatorenzi	mikeenzi		II	1944-02-01	Sen.Enzi@opencongress.org
Rep	Carolyn		McCarthy			M000309	D	NY	4	0	F	202-225-5516	202-225-5758	http://carolynmccarthy.house.gov	https://carolynmccarthy.house.gov/contact	2346 Rayburn House Office Building	693	H6NY04112	400257	N00001148		http://www.opencongress.org/wiki/Carolyn_McCarthy					1944-01-05	
Rep	Richard	M.	Nolan			N000127	D	MN	8	1	M	202-225-6211	202-225-0699	http://nolan.house.gov		2366 Rayburn House Office Building	138505	H2MN08111	408211	N00021207	USRepRickNolan		http://youtube.com/USRepRickNolan	UsRepRickNolan			1943-12-17	Rep.Nolan@opencongress.org
Sen	John	Forbes	Kerry			K000148	D	MA	Senior Seat	0	M	202-224-2742	202-224-8525	http://www.kerry.senate.gov	http://www.kerry.senate.gov/contact/	218 Russell Senate Office Building	53306	S4MA00069	300060	N00000245		http://www.opencongress.org/wiki/John_Kerry				II	1943-12-11	
Sen	Wayne	A.	Allard			A000109	R	CO	Senior Seat	0	M			http://allard.senate.gov			26783	S6CO00168	300003	N00009082		http://www.opencongress.org/wiki/Wayne_Allard				II	1943-12-02	
Sen	Saxby		Chambliss			C000286	R	GA	Senior Seat	0	M	202-224-3521	202-224-0103	http://www.chambliss.senate.gov	http://www.chambliss.senate.gov/public/index.cfm?p=Email	416 Russell Senate Office Building	22029	S2GA00118	300021	N00002685		http://www.opencongress.org/wiki/C._Saxby_Chambliss				II	1943-11-10	
Rep	José	E.	Serrano			S000248	D	NY	15	1	M	202-225-4361	202-225-6001	https://serrano.house.gov		2354 Rayburn House Office Building	26981	H0NY18065	400366	N00001813	RepJoseSerrano	http://www.opencongress.org/wiki/Jose_Serrano		RepJoseSerrano			1943-10-24	Rep.Serrano@opencongress.org
Rep	Virginia		Brown-Waite		Ginny	B001247	R	FL	5	0	F			http://www.house.gov/brown-waite			8077	H2FL05127	400051	N00024777		http://www.opencongress.org/wiki/Virginia_Brown-Waite					1943-10-05	
Sen	Benjamin	L.	Cardin			C000141	D	MD	Senior Seat	1	M	202-224-4524	202-224-1651	https://www.cardin.senate.gov	http://www.cardin.senate.gov/contact/	509 Hart Senate Office Building	26888	H6MD03177	400064	N00001955	SenatorCardin	http://www.opencongress.org/wiki/Benjamin_Cardin	http://youtube.com/senatorcardin	senatorbencardin		I	1943-10-05	Sen.Cardin@opencongress.org
Sen	Jeff		Bingaman			B000468	D	NM	Senior Seat	0	M	202-224-5521	202-224-2852	http://bingaman.senate.gov	http://www.bingaman.senate.gov/contact/	703 Hart Senate Office Building	53326	S2NM00021	300009	N00006518		http://www.opencongress.org/wiki/Jeff_Bingaman				I	1943-10-03	
Rep	Lincoln		Davis			D000599	D	TN	4	0	M			http://www.house.gov/lincolndavis			12080	H4TN06051	400096	N00003264		http://www.opencongress.org/wiki/Lincoln_Davis					1943-09-13	
Del	Eni	F. H.	Faleomavaega			F000010	D	AS	0	0	M	202-225-8577	202-225-8757	http://faleomavaega.house.gov	https://faleomavaega.house.gov/contact/email-me	2422 Rayburn House Office Building	774	H0AS00018	400128	N00007632		http://www.opencongress.org/wiki/Eni_Faleomavaega					1943-08-15	
Sen	Kay	Bailey	Hutchison			H001016	R	TX	Senior Seat	0	F	202-224-5922	202-224-0776	http://hutchison.senate.gov/	http://www.hutchison.senate.gov/?p=email_kay	284 Russell Senate Office Building	53349	S4TX00086	300054	N00005675		http://www.opencongress.org/wiki/Kay_Hutchison				I	1943-07-22	
Rep	Virginia		Foxx			F000450	R	NC	5	1	F	202-225-2071	202-225-2995	http://foxx.house.gov		2262 Rayburn House Office Building	6051	H4NC05146	400643	N00026166	VirginiaFoxx	http://www.opencongress.org/wiki/Virginia_Foxx	http://youtube.com/repvirginiafoxx	RepVirginiaFoxx			1943-06-29	Rep.Foxx@opencongress.org
Rep	Ed		Pastor			P000099	D	AZ	7	0	M	202-225-4065	202-225-1655	http://www.pastor.house.gov	https://pastor.house.gov/email-me	2465 Rayburn House Office Building	26719	H2AZ02055	400310	N00006397		http://www.opencongress.org/wiki/Ed_Pastor					1943-06-28	
Rep	F.	James	Sensenbrenner	Jr.		S000244	R	WI	5	1	M	202-225-5101	202-225-3190	http://sensenbrenner.house.gov		2449 Rayburn House Office Building	27142	H8WI09050	400365	N00004291	JimPressOffice	http://www.opencongress.org/wiki/James_Sensenbrenner	http://youtube.com/RepSensenbrenner	RepSensenbrenner			1943-06-14	Rep.Sensenbrenner@opencongress.org
Rep	Ed		Whitfield			W000413	R	KY	1	0	M	202-225-3115	202-225-3547	http://whitfield.house.gov	https://whitfield.house.gov/contact/email-me	2184 Rayburn House Office Building	21873	H4KY01040	400431	N00003467		http://www.opencongress.org/wiki/Edward_Whitfield					1943-05-25	
Sen	Daniel	Ray	Coats			C000542	R	IN	Senior Seat	0	M	202-224-5623	202-228-1820	http://www.coats.senate.gov	http://www.coats.senate.gov/contact/	493 Russell Senate Office Building	53291	S0IN00053	402675	N00003845		http://www.opencongress.org/wiki/Daniel_Coats				III	1943-05-16	
Rep	Alan	B.	Mollohan			M000844	D	WV	1	0	M			http://www.house.gov/mollohan			27130	H2WV01029	400281	N00002214		http://www.opencongress.org/wiki/Alan_Mollohan					1943-05-14	
Sen	James		Risch			R000584	R	ID	Junior Seat	1	M	202-224-2752	202-224-2573	http://www.risch.senate.gov	http://www.risch.senate.gov/public/index.cfm?p=Email	483 Russell Senate Office Building	2919	S8ID00092	412322	N00029441	SenatorRisch	http://www.opencongress.org/wiki/James_Risch	http://youtube.com/SenatorJamesRisch			II	1943-05-03	Sen.Risch@opencongress.org
Rep	John	R.	Kuhl	Jr.	Randy	K000364	R	NY	29	0	M			http://www.house.gov/kuhl			4233	H4NY29080	400642	N00026087		http://www.opencongress.org/wiki/John_Kuhl					1943-04-19	
Rep	Paul		Cook			C001094	R	CA	8	1	M	202-225-5861	202-225-6498	http://cook.house.gov		1222 Longworth House Office Building	58121	H2CA08164	412513	N00034224	RepPaulCook		http://youtube.com/RepPaulCook	RepPaulCook			1943-03-03	Rep.Cook@opencongress.org
Rep	Rosa	L.	DeLauro			D000216	D	CT	3	1	F	202-225-3661	202-225-4890	https://delauro.house.gov		2413 Rayburn House Office Building	26788	H0CT03072	400103	N00000615	RosaDeLauro	http://www.opencongress.org/wiki/Rosa_DeLauro	http://youtube.com/rosadelauro	CongresswomanRosaDeLauro			1943-03-02	Rep.Delauro@opencongress.org
Rep	Walter	B.	Jones	Jr.		J000255	R	NC	3	1	M	202-225-3415	202-225-3286	http://jones.house.gov		2333 Rayburn House Office Building	21785	H2NC01081	400209	N00002299	RepWalterJones	http://www.opencongress.org/wiki/Walter_Beaman_Jones	http://youtube.com/RepWalterJones	15083070102			1943-02-10	Rep.Jones@opencongress.org
Rep	John	L.	Mica			M000689	R	FL	7	0	M	202-225-4035	202-226-0821	http://mica.house.gov	https://mica.house.gov/contact-form	2187 Rayburn House Office Building	26805	H2FL08055	400273	N00002793		http://www.opencongress.org/wiki/John_Mica					1943-01-27	
Rep	H.	James	Saxton		Jim	S000097	R	NJ	3	0	M			http://www.house.gov/saxton			26953	H4NJ13022	400359	N00000834		http://www.opencongress.org/wiki/H._James_Saxton					1943-01-22	
Rep	Kay		Granger			G000377	R	TX	12	1	F	202-225-5071	202-225-5683	http://kaygranger.house.gov		1026 Longworth House Office Building	334	H6TX12060	400157	N00008799	RepKayGranger	http://www.opencongress.org/wiki/Kay_Granger	http://youtube.com/RepKayGranger	RepKayGranger			1943-01-18	Rep.Kaygranger@opencongress.org
Rep	Charles	A.	Wilson			W000801	D	OH	6	0	M			http://charliewilson.house.gov			10092	H6OH06095	412227	N00003528		http://www.opencongress.org/wiki/Charles_Wilson					1943-01-18	
Rep	Anna	G.	Eshoo			E000215	D	CA	18	1	F	202-225-8104	202-225-8890	http://eshoo.house.gov		241 Cannon House Office Building	26741	H8CA12098	400124	N00007335	RepAnnaEshoo	http://www.opencongress.org/wiki/Anna_Eshoo	http://youtube.com/RepAnnaEshoo	RepAnnaEshoo			1942-12-13	Rep.Eshoo@opencongress.org
Sen	Joseph	R.	Biden	Jr.		B000444	D	DE	Senior Seat	0	M			http://biden.senate.gov			53279	S8DE00012	300008	N00001669		http://www.opencongress.org/wiki/Joseph_Biden				II	1942-11-20	
Rep	Gary	L.	Ackerman			A000022	D	NY	5	0	M	202-225-2601	202-225-1589	http://ackerman.house.gov/	http://www.house.gov/writerep	2111 Rayburn House Office Building	26970	H4NY07011	400003	N00001143		http://www.opencongress.org/wiki/Gary_Ackerman					1942-11-19	
Rep	Frederica	S.	Wilson			W000808	D	FL	24	1	F	202-225-4506	202-226-0777	https://wilson.house.gov		2445 Rayburn House Office Building	17319	H0FL17068	412412	N00030650	RepWilson	http://www.opencongress.org/wiki/Frederica_Wilson	http://youtube.com/repfredericawilson	RepWilson			1942-11-05	Rep.Wilson@opencongress.org
Rep	John	McKee	Spratt	Jr.		S000749	D	SC	5	0	M			http://www.house.gov/spratt			27065	H2SC05052	400386	N00002492		http://www.opencongress.org/wiki/John_Spratt					1942-11-01	
Sen	Bill		Nelson			N000032	D	FL	Senior Seat	1	M	202-224-5274	202-228-2183	https://www.billnelson.senate.gov	https://www.billnelson.senate.gov/contact-bill	716 Hart Senate Office Building	1606	S8FL00166	300078	N00009926	SenBillNelson	http://www.opencongress.org/wiki/Bill_Nelson	http://youtube.com/senbillnelson			I	1942-09-29	Sen.Billnelson@opencongress.org
Rep	Walter		Minnick			M001175	D	ID	1	0	M			http://minnick.house.gov			436	H8ID01090	412300	N00006288		http://www.opencongress.org/wiki/Walter_Minnick					1942-09-20	
Rep	John		Linder			L000321	R	GA	7	0	M			http://linder.house.gov			26825	H0GA04023	400242	N00002599		http://www.opencongress.org/wiki/John_Linder					1942-09-09	
Rep	Bob		Filner			F000116	D	CA	51	0	M	202-225-8045	202-225-9073	http://www.house.gov/filner	http://www.house.gov/writerep	2428 Rayburn House Office Building	26774	H2CA50034	400133	N00007033		http://www.opencongress.org/wiki/Bob_Filner					1942-09-04	
Rep	Robert	Marion	Berry		Marion	B000420	D	AR	1	0	M			http://www.house.gov/berry/			430	H6AR01072	400026	N00005455		http://www.opencongress.org/wiki/Robert_Marion_Berry					1942-08-27	
Rep	Nathan		Deal			D000168	R	GA	9	0	M			http://www.house.gov/deal			26824	H2GA09036	400099	N00002610		http://www.opencongress.org/wiki/Nathan_Deal					1942-08-25	
Rep	Parker		Griffith			G000557	R	AL	5	0	M			http://griffith.house.gov			60357	H8AL05109	412277	N00029917		http://www.opencongress.org/wiki/Parker_Griffith					1942-08-06	
Rep	Phil		Gingrey			G000550	R	GA	11	0	M	202-225-2931	202-225-2944	http://gingrey.house.gov	http://www.house.gov/formgingrey/IMA/issue.htm	442 Cannon House Office Building	17644	H2GA11149	400151	N00024760		http://www.opencongress.org/wiki/Phil_Gingrey					1942-07-10	
Sen	Byron	L.	Dorgan			D000432	D	ND	Junior Seat	0	M			http://dorgan.senate.gov			53332	S2ND00040	300037	N00004615		http://www.opencongress.org/wiki/Byron_Dorgan				III	1942-05-14	
Sen	Jon		Kyl			K000352	R	AZ	Junior Seat	0	M	202-224-4521	202-224-2207	http://kyl.senate.gov/	http://www.kyl.senate.gov/contact.cfm	730 Hart Senate Office Building	26721	S4AZ00030	300062	N00006406		http://www.opencongress.org/wiki/Jon_Kyl				I	1942-04-25	
Sen	Joseph	I.	Lieberman			L000304	I	CT	Senior Seat	0	M	202-224-4041	202-224-9750	http://lieberman.senate.gov/	http://www.lieberman.senate.gov/index.cfm/contact/email-me-about-an-issue	706 Hart Senate Office Building	53278	S8CT00022	300067	N00000616		http://www.opencongress.org/wiki/Joseph_Lieberman				I	1942-02-24	
Sen	Mitch		McConnell			M000355	R	KY	Senior Seat	1	M	202-224-2541	202-224-2499	https://www.mcconnell.senate.gov	http://www.mcconnell.senate.gov/public/index.cfm?p=contact	317 Russell Senate Office Building	53298	S2KY00012	300072	N00003389	McConnellPress	http://www.opencongress.org/wiki/Mitch_McConnell		mitchmcconnell		II	1942-02-20	Sen.Mcconnell@opencongress.org
Rep	J.	Dennis	Hastert		Denny	H000323	R	IL	14	0	M			http://www.house.gov/hastert			26842	H6IL14095	400169	N00004781		http://www.opencongress.org/wiki/John_Hastert					1942-01-02	
Sen	Max	S.	Baucus			B000243	D	MT	Senior Seat	0	M	202-224-2651	202-224-0515	http://www.baucus.senate.gov	http://www.baucus.senate.gov/contact/emailForm.cfm?subj=issue	511 Hart Senate Office Building	53315	S8MT00010	300005	N00004643		http://www.opencongress.org/wiki/Max_Baucus				II	1941-12-11	
Rep	John	R.	Carter			C001051	R	TX	31	1	M	202-225-3864	202-225-5886	https://carter.house.gov		2110 Rayburn House Office Building	49296	H2TX31044	400068	N00025095	JudgeCarter	http://www.opencongress.org/wiki/John_Carter	http://youtube.com/repjohncarter	judgecarter			1941-11-06	Rep.Carter@opencongress.org
Sen	Bernard		Sanders		Bernie	S000033	I	VT	Junior Seat	1	M	202-224-5141	202-228-0776	https://www.sanders.senate.gov	http://www.sanders.senate.gov/contact/	332 Dirksen Senate Office Building	27110	H8VT01016	400357	N00000528	SenSanders	http://www.opencongress.org/wiki/Bernard_Sanders	http://youtube.com/senatorsanders	senatorsanders		I	1941-09-08	Sen.Sanders@opencongress.org
Rep	Danny	K.	Davis			D000096	D	IL	7	1	M	202-225-5006	202-225-5641	https://davis.house.gov		2159 Rayburn House Office Building	233	H4IL07037	400093	N00004884	RepDannyDavis	http://www.opencongress.org/wiki/Danny_Davis	http://youtube.com/dannykdavis07	CongressmanDKDavis			1941-09-06	Rep.Davis@opencongress.org
Rep	Bob	R.	Etheridge			E000226	D	NC	2	0	M			http://www.house.gov/etheridge			118	H6NC02080	400125	N00002269		http://www.opencongress.org/wiki/Bob_Etheridge					1941-08-07	
Rep	Sue	W.	Myrick			M001134	R	NC	9	0	F	202-225-1976	202-225-3389	http://www.house.gov/myrick	http://myrick.house.gov/zipauth.shtml	230 Cannon House Office Building	21789	H4NC09106	400288	N00002327		http://www.opencongress.org/wiki/Sue_Myrick					1941-08-01	
Rep	Charles	W.	Norwood	Jr.	Charlie	N000159	R	GA	10	0	M			http://www.house.gov/norwood				H4GA10022	400296	N00002630		http://www.opencongress.org/wiki/Charles_Norwood					1941-07-27	
Rep	William	D.	Delahunt		Bill	D000210	D	MA	10	0	M			http://www.house.gov/delahunt			1017	H2MA11060	400102	N00000280		http://www.opencongress.org/wiki/William_Delahunt					1941-07-18	
Rep	Sam		Farr			F000030	D	CA	20	0	M	202-225-2861	202-225-6791	http://farr.house.gov	https://forms.house.gov/farr/webforms/issue_subscribe.html	1126 Longworth House Office Building	26745	H4CA17021	400129	N00007312		http://www.opencongress.org/wiki/Sam_Farr					1941-07-04	
Rep	Michael	M.	Honda		Mike	H001034	D	CA	17	0	M	202-225-2631	202-225-2699	https://honda.house.gov	http://honda.house.gov/contact	1713 Longworth House Office Building	9674	H0CA15148	400185	N00012611		http://www.opencongress.org/wiki/Michael_Honda					1941-06-27	
Rep	Lucille		Roybal-Allard			R000486	D	CA	40	1	F	202-225-1766	202-226-0350	http://roybal-allard.house.gov		2083 Rayburn House Office Building	26766	H2CA33048	400347	N00006671	RepRoybalAllard	http://www.opencongress.org/wiki/Lucille_Roybal-Allard	http://youtube.com/RepRoybalAllard	RepRoybalAllard			1941-06-12	Rep.Roybal-allard@opencongress.org
Sen	Ben	E.	Nelson			N000180	D	NE	Senior Seat	0	M	202-224-6551	202-228-0012	http://bennelson.senate.gov/	http://www.bennelson.senate.gov/contact-me.cfm	720 Hart Senate Office Building	21744	S6NE00095	300077	N00005329		http://www.opencongress.org/wiki/E._Benjamin_Nelson				I	1941-05-17	
Rep	Robert	L.	Turner			T000471	R	NY	9	0	M	202-225-6616	202-226-0218	http://bobturner.house.gov/	https://bobturner.house.gov/contact-me	2104 Rayburn House Office Building	127071	H0NY09072	412499	N00032601		http://www.opencongress.org/wiki/Bob_Turner					1941-05-02	
Rep	Clifford	B.	Stearns		Cliff	S000822	R	FL	6	0	M	202-225-5744	202-225-3973	http://www.house.gov/stearns	http://www.house.gov/writerep	2306 Rayburn House Office Building	26803	H8FL06056	400388	N00002782		http://www.opencongress.org/wiki/Clifford_Stearns					1941-04-16	
Rep	Howard	L.	Berman			B000410	D	CA	28	0	M	202-225-4695	202-225-3196	http://www.house.gov/berman	http://www.house.gov/berman/contact/	2221 Rayburn House Office Building	26756	H2CA26026	400025	N00008094		http://www.opencongress.org/wiki/Howard_Berman					1941-04-15	
Rep	Alan	S.	Lowenthal			L000579	D	CA	47	1	M	202-225-7924	202-225-7926	http://lowenthal.house.gov		125 Cannon House Office Building	16469	H2CA00104	412521	N00033274	RepLowenthal		http://youtube.com/RepLowenthal	RepLowenthal			1941-03-08	Rep.Lowenthal@opencongress.org
Rep	Doc		Hastings			H000329	R	WA	4	0	M	202-225-5816	202-225-3251	http://hastings.house.gov	https://hastings.house.gov/contact/contactform.htm	1203 Longworth House Office Building	22318	H2WA04041	400171	N00009157		http://www.opencongress.org/wiki/Doc_Hastings					1941-02-07	
Rep	Norman	D.	Dicks		Norm	D000327	D	WA	6	0	M	202-225-5916	202-226-1176	http://www.house.gov/dicks	http://www.house.gov/dicks/email.shtml	2467 Rayburn House Office Building	27127	H6WA06021	400109	N00007918		http://www.opencongress.org/wiki/Norman_Dicks					1940-12-16	
Sen	Barbara		Boxer			B000711	D	CA	Junior Seat	0	F	202-224-3553	202-224-0454	https://www.boxer.senate.gov	https://www.boxer.senate.gov/contact/shareyourviews.html	112 Hart Senate Office Building	53274	S2CA00286	300011	N00006692		http://www.opencongress.org/wiki/Barbara_Boxer				III	1940-11-11	
Rep	Rubén	E.	Hinojosa			H000636	D	TX	15	0	M	202-225-2531	202-225-5688	http://hinojosa.house.gov	https://hinojosa.house.gov/contact-me/email-me	2262 Rayburn House Office Building	291	H6TX15055	400179	N00006008		http://www.opencongress.org/wiki/Ruben_Hinojosa					1940-08-20	
Rep	David	E.	Price			P000523	D	NC	4	1	M	202-225-1784	202-225-2014	https://price.house.gov		2108 Rayburn House Office Building	119	H6NC04037	400326	N00002260	RepDavidEPrice	http://www.opencongress.org/wiki/David_Price	http://youtube.com/RepDavidPrice	RepDavidEPrice			1940-08-17	Rep.Price@opencongress.org
Rep	James	E.	Clyburn		Jim	C000537	D	SC	6	1	M	202-225-3315	202-225-2313	http://clyburn.house.gov		242 Cannon House Office Building	27066	H2SC02042	400075	N00002408	Clyburn	http://www.opencongress.org/wiki/James_Clyburn	http://youtube.com/repjamesclyburn	jameseclyburn			1940-07-21	Rep.Clyburn@opencongress.org
Rep	Harry	E.	Mitchell			M001167	D	AZ	5	0	M			http://mitchell.house.gov			16369	H6AZ05067	412187	N00028162		http://www.opencongress.org/wiki/Harry_Mitchell					1940-07-18	
Sen	Lamar		Alexander			A000360	R	TN	Senior Seat	1	M	202-224-4944	202-228-3398	https://www.alexander.senate.gov/public	http://www.alexander.senate.gov/public/index.cfm?p=Email	455 Dirksen Senate Office Building	15691	S2TN00058	300002	N00009888	SenAlexander	http://www.opencongress.org/wiki/Lamar_Alexander	http://youtube.com/lamaralexander	senatorlamaralexander		II	1940-07-03	Sen.Alexander@opencongress.org
Rep	Thomas	E.	Petri		Tom	P000265	R	WI	6	0	M	202-225-2476	202-225-2356	http://petri.house.gov	http://petri.house.gov/contact-me/email-me	2462 Rayburn House Office Building	27139	H0WI06061	400318	N00004426		http://www.opencongress.org/wiki/Thomas_Petri					1940-05-28	
Rep	Barney		Frank			F000339	D	MA	4	0	M	202-225-5931	202-225-0182	http://www.house.gov/frank	http://www.house.gov/writerep	2252 Rayburn House Office Building	26897	H0MA04036	400140	N00000275		http://www.opencongress.org/wiki/Barney_Frank					1940-03-31	
Sen	Patrick	J.	Leahy			L000174	D	VT	Senior Seat	1	M	202-224-4242	202-224-3479	https://www.leahy.senate.gov	https://www.leahy.senate.gov/contact/	437 Russell Senate Office Building	53353	S4VT00017	300065	N00009918	SenatorLeahy	http://www.opencongress.org/wiki/Patrick_Leahy	http://youtube.com/SenatorPatrickLeahy	SenatorPatrickLeahy		III	1940-03-31	Sen.Leahy@opencongress.org
Rep	Nancy		Pelosi			P000197	D	CA	12	1	F	202-225-4965	202-225-8259	http://pelosi.house.gov		233 Cannon House Office Building	26732	H8CA05035	400314	N00007360	NancyPelosi	http://www.opencongress.org/wiki/Nancy_Pelosi	http://youtube.com/nancypelosi	NancyPelosi			1940-03-26	Rep.Pelosi@opencongress.org
Rep	John	R.	Lewis			L000287	D	GA	5	1	M	202-225-3801	202-225-0351	https://johnlewis.house.gov		343 Cannon House Office Building	26820	H6GA05217	400240	N00002577	RepJohnLewis	http://www.opencongress.org/wiki/John_Lewis	http://youtube.com/repjohnlewis	RepJohnLewis			1940-02-21	Rep.Johnlewis@opencongress.org
Sen	Harry	M.	Reid			R000146	D	NV	Senior Seat	0	M	202-224-3542	202-224-7327	http://www.reid.senate.gov	http://www.reid.senate.gov/contact	522 Hart Senate Office Building	53320	S6NV00028	300082	N00009922		http://www.opencongress.org/wiki/Harry_Reid				III	1939-12-02	
Sen	Thomas		Harkin		Tom	H000206	D	IA	Junior Seat	0	M	202-224-3254	202-224-9369	http://www.harkin.senate.gov	http://www.harkin.senate.gov/contact.cfm	731 Hart Senate Office Building	53294	S4IA00020	300051	N00004207		http://www.opencongress.org/wiki/Thomas_Harkin				II	1939-11-19	
Rep	Joseph	R.	Pitts			P000373	R	PA	16	0	M	202-225-2411	202-225-2013	http://pitts.house.gov	https://pitts.house.gov/contact-me/legislative-contact-form	420 Cannon House Office Building	265	H6PA16197	400320	N00001633		http://www.opencongress.org/wiki/Joseph_Pitts					1939-10-10	
Rep	Henry	A.	Waxman			W000215	D	CA	33	0	M	202-225-3976	202-225-4099	http://waxman.house.gov	https://waxman.house.gov/contact-me/email-me	2204 Rayburn House Office Building	26753	H6CA24048	400425	N00001861		http://www.opencongress.org/wiki/Henry_Waxman					1939-09-12	
Rep	Michael	N.	Castle			C000243	R	DE	0	0	M			http://www.house.gov/castle			26792	H2DE00072	400070	N00009775		http://www.opencongress.org/wiki/Michael_Castle					1939-07-02	
Rep	Steny	H.	Hoyer			H000874	D	MD	5	1	M	202-225-4131	202-225-4300	https://hoyer.house.gov		1705 Longworth House Office Building	26890	H2MD05155	400189	N00001821	WhipHoyer	http://www.opencongress.org/wiki/Steny_Hoyer	http://youtube.com/LeaderHoyer	WhipHoyer			1939-06-14	Rep.Hoyer@opencongress.org
Rep	Darlene		Hooley			H000762	D	OR	5	0	F			http://www.house.gov/hooley			429	H6OR05069	400186	N00007700		http://www.opencongress.org/wiki/Darlene_Hooley					1939-04-04	
Sen	Edward	E.	Kaufman			K000373	D	DE	Junior Seat	0	M			http://kaufman.senate.gov/			110918		412329	N00030767		http://www.opencongress.org/wiki/Edward_Kaufman				II	1939-03-15	
Sen	Christopher	S.	Bond		Kit	B000611	R	MO	Senior Seat	0	M			http://bond.senate.gov			53313	S6MO00289	300010	N00005178		http://www.opencongress.org/wiki/Christopher_Bond				III	1939-03-06	
Rep	Paul	E.	Gillmor			G000210	R	OH	5	0	M			http://gillmor.house.gov			0	H8OH05044	400150	N00003660		http://www.opencongress.org/wiki/Paul_Gillmor					1939-02-01	
Rep	Frank	R.	Wolf			W000672	R	VA	10	0	M	202-225-5136	202-225-0437	http://wolf.house.gov	https://wolf.house.gov/contact/email-me#.U06IH-ZdUrw	233 Cannon House Office Building	27120	H6VA10050	400435	N00002073		http://www.opencongress.org/wiki/Frank_Wolf					1939-01-30	
Rep	John	E.	Peterson			P000263	R	PA	5	0	M			http://www.house.gov/johnpeterson			251	H6PA05091	400317	N00001422		http://www.opencongress.org/wiki/John_Peterson					1938-12-25	
Rep	Maurice	D.	Hinchey			H000627	D	NY	22	0	M	202-225-6335	202-226-0774	http://www.house.gov/hinchey	http://www.house.gov/hinchey/contact/zipauth.shtml	2431 Rayburn House Office Building	26989	H2NY26080	400178	N00001222		http://www.opencongress.org/wiki/Maurice_Hinchey					1938-10-27	
